Tijdstip,Apparaat Temperatuur (°C),Temperatuur (°C),Luchtdruk (hPa),Luchtvochtigheid (%),Lichtintensiteit (lux),Windsnelheid (m/s),Windrichting (graden)
2025-05-12 13:42:49,37.29,29.79,1008.76,11.66,603.65,0.09,180
2025-05-12 13:42:59,37.25,29.75,1008.71,11.68,602.94,0.05,225
2025-05-12 13:43:09,37.05,29.55,1008.76,11.81,603.77,nvt,90
2025-05-12 13:43:19,37.2,29.7,1008.74,11.77,604.12,0.05,90
2025-05-12 13:43:29,37.61,30.11,1008.79,11.48,604.48,0.05,90
2025-05-12 13:43:39,37.43,29.93,1008.74,11.47,604.3,0.1,45
2025-05-12 13:43:49,37.48,29.98,1008.75,11.76,604.6,0.09,270
2025-05-12 13:43:59,37.88,30.38,1008.79,11.74,605.01,nvt,270
2025-05-12 13:44:10,38.05,30.55,1008.83,11.43,608.09,0.05,225
2025-05-12 13:44:20,38.0,30.5,1008.82,11.64,604.6,0.05,135
2025-05-12 13:44:30,37.99,30.49,1008.78,11.42,606.2,0.19,45
2025-05-12 13:44:40,38.08,30.58,1008.8,11.73,604.3,0.1,45
2025-05-12 13:44:50,38.42,30.92,1008.84,11.46,607.2,0.1,45
2025-05-12 13:45:00,38.52,31.02,1008.81,11.45,606.2,0.09,90
2025-05-12 13:45:10,38.72,31.22,1008.82,11.33,612.06,0.52,90
2025-05-12 13:45:20,39.0,31.5,1008.83,11.33,615.03,0.85,90
2025-05-12 13:49:07,nvt,nvt,nvt,nvt,nvt,nvt,nvt
2025-05-12 13:49:17,22.3,14.8,661.22,60.52,1246.35,nvt,45
2025-05-12 13:49:27,38.04,30.54,1008.84,11.36,621.01,0.09,90
2025-05-12 13:49:37,38.06,30.56,1008.85,10.96,620.0,0.19,315
2025-05-12 14:09:12,nvt,nvt,nvt,nvt,nvt,nvt,nvt
2025-05-12 14:09:22,22.3,14.8,661.22,60.52,1456.36,nvt,225
2025-05-12 14:09:32,42.75,35.25,1008.8,7.94,728.15,0.27,315
2025-05-12 14:09:42,42.62,35.12,1008.75,8.03,722.99,0.09,45
2025-05-12 14:09:53,42.78,35.28,1008.77,7.95,725.84,0.05,45
2025-05-12 14:10:03,43.1,35.6,1008.8,7.79,728.21,nvt,45
2025-05-12 14:10:13,42.75,35.25,1008.78,7.9,727.02,0.05,45
2025-05-12 14:10:23,42.68,35.18,1008.78,7.93,733.25,nvt,45
2025-05-12 14:10:33,42.02,34.52,1008.75,8.16,731.29,0.05,225
2025-05-12 14:10:43,41.38,33.88,1008.76,8.44,730.52,0.05,180
2025-05-12 14:10:53,41.14,33.64,1008.75,8.59,731.47,0.05,225
2025-05-12 14:11:03,41.08,33.58,1008.73,9.02,730.22,0.24,45
2025-05-12 14:11:13,41.14,33.64,1008.72,8.86,732.06,0.33,45
2025-05-12 14:11:23,41.35,33.85,1008.73,8.76,735.2,0.14,90
2025-05-12 14:11:33,41.32,33.82,1008.73,8.72,737.04,0.1,90
2025-05-12 14:11:44,41.66,34.16,1008.73,8.62,742.85,0.09,90
2025-05-12 14:11:54,41.43,33.93,1008.72,8.77,739.35,0.14,45
2025-05-12 14:12:04,41.32,33.82,1008.71,8.83,741.13,0.24,270
2025-05-12 14:12:14,41.6,34.1,1008.71,8.77,742.13,0.05,nvt
2025-05-12 14:12:24,41.64,34.14,1008.71,8.81,744.15,0.05,45
2025-05-12 14:12:34,41.59,34.09,1008.74,8.76,751.97,0.1,45
2025-05-12 14:12:44,41.72,34.22,1008.75,8.72,752.8,0.1,45
2025-05-12 14:12:54,41.73,34.23,1008.76,8.58,747.7,0.09,nvt
2025-05-12 14:13:04,42.11,34.61,1008.78,8.57,750.79,0.14,90
2025-05-12 14:13:14,41.87,34.37,1008.76,8.55,756.83,1.0,90
2025-05-12 14:13:25,41.91,34.41,1008.77,8.4,752.86,1.04,90
2025-05-12 14:13:35,41.92,34.42,1008.76,8.42,754.34,1.0,90
2025-05-12 14:13:45,41.78,34.28,1008.74,8.36,764.59,1.05,90
2025-05-12 14:13:55,42.19,34.69,1008.75,8.38,763.05,0.43,90
2025-05-12 14:14:05,42.26,34.76,1008.77,8.3,757.54,nvt,90
2025-05-12 14:14:15,42.31,34.81,1008.76,8.17,761.69,0.05,90
2025-05-12 14:14:25,42.27,34.77,1008.76,8.01,767.91,0.38,315
2025-05-12 14:14:35,42.45,34.95,1008.76,7.91,761.93,0.29,45
2025-05-12 14:14:45,42.61,35.11,1008.77,7.9,769.51,nvt,45
2025-05-12 14:14:55,42.22,34.72,1008.77,7.97,770.52,0.05,45
2025-05-12 14:15:06,42.04,34.54,1008.74,8.01,768.5,0.19,315
2025-05-12 14:15:16,41.85,34.35,1008.72,8.24,769.27,0.24,135
2025-05-12 14:15:26,41.86,34.36,1008.7,8.12,776.56,0.14,315
2025-05-12 14:15:36,42.15,34.65,1008.71,8.26,773.3,0.14,90
2025-05-12 14:15:46,42.47,34.97,1008.72,8.03,776.5,0.1,90
2025-05-12 14:15:56,42.68,35.18,1008.72,7.68,778.81,0.43,90
2025-05-12 14:16:06,42.98,35.48,1008.74,7.71,777.1,0.47,90
2025-05-12 14:16:16,43.25,35.75,1008.73,7.55,777.04,0.14,90
2025-05-12 14:16:26,43.53,36.03,1008.75,7.14,778.81,0.05,90
2025-05-12 14:16:36,43.81,36.31,1008.75,6.9,779.94,0.05,90
2025-05-12 14:16:47,43.92,36.42,1008.73,7.19,782.07,nvt,90
2025-05-12 14:16:57,44.14,36.64,1008.73,6.91,783.14,nvt,90
2025-05-12 14:17:07,44.3,36.8,1008.73,7.06,791.08,nvt,90
2025-05-12 14:17:17,44.34,36.84,1008.72,6.93,794.93,0.05,90
2025-05-12 14:17:27,44.68,37.18,1008.74,6.56,796.71,nvt,90
2025-05-12 14:17:37,44.79,37.29,1008.74,6.5,796.3,0.19,90
2025-05-12 14:17:47,44.67,37.17,1008.73,6.49,796.65,0.76,90
2025-05-12 14:17:57,44.83,37.33,1008.74,6.43,801.92,0.38,90
2025-05-12 14:18:07,44.99,37.49,1008.73,6.62,803.23,0.57,90
2025-05-12 14:18:18,44.97,37.47,1008.71,6.37,802.16,0.43,90
2025-05-12 14:18:28,45.07,37.57,1008.72,6.21,803.94,0.19,90
2025-05-12 14:18:38,45.12,37.62,1008.72,5.98,807.67,0.57,90
2025-05-12 14:18:48,45.03,37.53,1008.73,6.33,806.61,0.48,90
2025-05-12 14:18:58,44.94,37.44,1008.73,6.06,811.82,0.05,90
2025-05-12 14:19:08,45.14,37.64,1008.73,6.03,813.84,0.05,90
2025-05-12 14:19:18,45.12,37.62,1008.73,6.09,815.73,nvt,90
2025-05-12 14:19:28,45.09,37.59,1008.73,6.18,817.63,0.05,90
2025-05-12 14:19:38,45.41,37.91,1008.73,6.11,820.0,0.05,90
2025-05-12 14:19:48,45.59,38.09,1008.75,6.23,819.17,nvt,45
2025-05-12 14:19:59,45.27,37.77,1008.79,6.38,827.05,0.05,135
2025-05-12 14:20:09,44.52,37.02,1008.73,6.71,829.42,0.19,90
2025-05-12 14:20:19,44.55,37.05,1008.7,6.83,826.58,0.24,90
2025-05-12 14:20:29,44.19,36.69,1008.71,6.9,828.41,0.14,90
2025-05-12 14:20:39,44.42,36.92,1008.72,6.88,828.35,0.05,90
2025-05-12 14:20:49,44.74,37.24,1008.69,6.87,830.96,0.05,nvt
2025-05-12 14:20:59,44.32,36.82,1008.67,6.91,831.55,0.09,45
2025-05-12 14:21:09,44.24,36.74,1008.69,7.0,833.27,0.19,315
2025-05-12 14:21:19,44.42,36.92,1008.7,7.04,833.63,0.09,nvt
2025-05-12 14:21:29,44.38,36.88,1008.7,7.08,834.64,0.14,nvt
2025-05-12 14:21:39,44.34,36.84,1008.72,7.03,836.18,nvt,nvt
2025-05-12 14:21:50,44.03,36.53,1008.74,7.22,835.58,nvt,nvt
2025-05-12 14:22:00,43.74,36.24,1008.79,7.31,838.72,nvt,nvt
2025-05-12 14:22:10,43.78,36.28,1008.81,7.47,847.02,0.05,45
2025-05-12 14:22:20,43.44,35.94,1008.78,7.51,844.83,0.24,nvt
2025-05-12 14:22:30,43.57,36.07,1008.76,7.46,842.75,0.09,135
2025-05-12 14:22:40,43.22,35.72,1008.79,7.55,849.27,nvt,90
2025-05-12 14:22:50,42.95,35.45,1008.79,7.68,845.48,0.05,225
2025-05-12 14:23:00,42.31,34.81,1008.72,7.95,845.6,0.14,nvt
2025-05-12 14:23:10,41.87,34.37,1008.74,8.18,845.77,0.05,45
2025-05-12 14:23:20,41.26,33.76,1008.73,8.54,845.72,0.19,315
2025-05-12 14:23:30,40.82,33.32,1008.71,8.87,848.74,0.19,nvt
2025-05-12 14:23:41,40.51,33.01,1008.72,9.03,851.05,0.1,270
2025-05-12 14:23:51,40.02,32.52,1008.71,9.33,853.06,0.05,180
2025-05-12 14:24:01,39.94,32.44,1008.71,9.42,856.32,0.1,135
2025-05-12 14:24:11,39.98,32.48,1008.69,9.52,857.33,0.28,315
2025-05-12 14:24:21,40.31,32.81,1008.72,9.27,859.58,0.29,135
2025-05-12 14:24:31,40.63,33.13,1008.71,8.99,858.69,0.05,90
2025-05-12 14:24:41,40.89,33.39,1008.71,8.94,857.21,0.05,135
2025-05-12 14:24:51,41.11,33.61,1008.7,8.85,860.94,nvt,315
2025-05-12 14:25:01,41.04,33.54,1008.7,8.76,866.99,0.29,90
2025-05-12 14:25:11,40.44,32.94,1008.67,9.2,864.91,0.14,180
2025-05-12 14:25:21,40.15,32.65,1008.67,9.69,865.15,0.24,225
2025-05-12 14:25:32,40.38,32.88,1008.67,9.26,862.66,0.19,135
2025-05-12 14:25:42,40.56,33.06,1008.66,9.31,865.27,nvt,45
2025-05-12 14:25:52,40.99,33.49,1008.66,8.87,867.11,0.05,45
2025-05-12 14:26:02,41.25,33.75,1008.67,8.63,868.94,nvt,45
2025-05-12 14:26:12,41.55,34.05,1008.67,8.45,868.94,0.1,45
2025-05-12 14:26:22,41.82,34.32,1008.69,8.3,865.86,nvt,45
2025-05-12 14:26:32,41.98,34.48,1008.69,8.3,865.39,0.05,45
2025-05-12 14:26:42,41.78,34.28,1008.67,8.4,869.95,0.24,315
2025-05-12 14:26:52,41.74,34.24,1008.65,8.45,867.4,0.19,45
2025-05-12 14:27:02,41.74,34.24,1008.66,8.41,865.98,0.05,nvt
2025-05-12 14:27:12,41.11,33.61,1008.66,8.69,865.15,0.05,90
2025-05-12 14:27:22,41.21,33.71,1008.67,8.73,863.31,nvt,45
2025-05-12 14:27:33,41.58,34.08,1008.67,8.6,859.76,0.05,45
2025-05-12 14:27:43,41.32,33.82,1008.69,8.61,863.02,nvt,45
2025-05-12 14:27:53,41.59,34.09,1008.68,8.41,854.49,0.1,90
2025-05-12 14:28:03,41.34,33.84,1008.69,8.62,868.83,0.19,45
2025-05-12 14:28:13,41.55,34.05,1008.7,8.52,861.36,0.14,315
2025-05-12 14:28:23,41.52,34.02,1008.69,8.55,864.38,0.33,45
2025-05-12 14:28:33,41.27,33.77,1008.69,8.77,860.71,0.14,270
2025-05-12 14:28:43,40.96,33.46,1008.67,8.97,862.78,0.19,270
2025-05-12 14:28:53,40.88,33.38,1008.65,8.81,864.62,0.24,135
2025-05-12 14:29:04,41.09,33.59,1008.66,8.78,866.51,0.1,45
2025-05-12 14:29:14,41.39,33.89,1008.64,8.66,864.2,0.05,90
2025-05-12 14:29:24,41.81,34.31,1008.66,8.33,871.08,0.05,90
2025-05-12 14:29:34,42.03,34.53,1008.64,8.22,875.64,nvt,90
2025-05-12 14:29:44,42.15,34.65,1008.65,8.15,877.6,nvt,90
2025-05-12 14:29:54,42.3,34.8,1008.65,8.02,878.48,nvt,90
2025-05-12 14:30:04,42.51,35.01,1008.67,8.06,877.0,nvt,90
2025-05-12 14:30:14,42.39,34.89,1008.66,7.94,884.65,0.05,45
2025-05-12 14:30:24,42.05,34.55,1008.65,8.01,882.16,0.43,180
2025-05-12 14:30:34,41.74,34.24,1008.62,8.42,880.74,0.24,225
2025-05-12 14:30:44,41.72,34.22,1008.63,8.52,884.53,0.24,135
2025-05-12 14:30:55,41.97,34.47,1008.63,8.33,885.77,0.14,nvt
2025-05-12 14:31:05,42.41,34.91,1008.67,8.49,889.09,0.05,nvt
2025-05-12 14:31:15,42.44,34.94,1008.68,7.93,889.39,0.1,nvt
2025-05-12 14:31:25,42.82,35.32,1008.7,7.74,887.79,nvt,nvt
2025-05-12 14:31:35,43.28,35.78,1008.7,7.53,886.31,nvt,nvt
2025-05-12 14:31:45,43.53,36.03,1008.72,7.32,886.54,nvt,nvt
2025-05-12 14:31:55,43.79,36.29,1008.73,7.26,888.91,nvt,nvt
2025-05-12 14:32:05,44.19,36.69,1008.69,7.03,888.91,0.05,nvt
2025-05-12 14:32:15,44.49,36.99,1008.68,12.34,1742.1,0.43,180
2025-05-12 14:32:25,44.48,36.98,1008.66,7.1,828.53,1.29,90
2025-05-12 14:32:35,44.73,37.23,1008.68,7.16,775.97,1.33,90
2025-05-12 14:32:45,44.38,36.88,1008.65,6.87,773.84,1.47,90
2025-05-12 14:32:56,43.38,35.88,1008.67,33.86,2391.92,1.38,90
2025-05-12 14:33:06,43.33,35.83,1008.79,13.78,897.33,1.1,90
2025-05-12 14:33:16,43.43,35.93,1008.79,8.18,737.39,0.38,315
2025-05-12 14:33:26,43.59,36.09,1008.78,7.8,737.69,0.24,315
2025-05-12 14:33:36,43.85,36.35,1008.75,7.66,740.42,0.14,90
2025-05-12 14:33:46,43.95,36.45,1008.75,7.78,1045.85,0.43,45
2025-05-12 14:33:56,44.17,36.67,1008.75,10.67,37955.41,0.09,45
2025-05-12 14:34:06,45.49,37.99,1008.71,6.24,nvt,0.14,45
2025-05-12 14:34:16,45.63,38.13,1008.71,8.85,79.58,0.76,90
2025-05-12 14:34:26,45.81,38.31,1008.7,7.36,449.42,1.48,90
2025-05-12 14:34:37,45.88,38.38,1008.71,7.0,455.66,1.05,90
2025-05-12 14:34:47,45.87,38.37,1008.69,6.97,467.64,0.95,90
2025-05-12 14:34:57,45.93,38.43,1008.7,6.9,469.73,1.33,90
2025-05-12 14:35:10,nvt,nvt,nvt,nvt,nvt,nvt,nvt
2025-05-12 14:35:20,22.3,14.8,661.22,60.52,963.56,nvt,90
2025-05-12 14:37:37,nvt,nvt,nvt,nvt,nvt,nvt,nvt
2025-05-12 14:37:47,22.3,14.8,661.22,60.52,2865.49,nvt,90
2025-05-12 14:37:57,44.88,37.38,1008.68,7.67,1457.45,0.14,90
2025-05-12 14:38:07,45.06,37.56,1008.67,7.61,1463.75,nvt,90
2025-05-12 14:38:17,45.13,37.63,1008.69,7.56,1480.39,0.05,90
2025-05-12 14:38:28,45.27,37.77,1008.69,7.5,1497.63,0.29,90
2025-05-12 14:38:38,45.36,37.86,1008.69,7.38,1501.01,0.81,90
2025-05-12 14:38:48,45.52,38.02,1008.67,7.28,1514.1,0.19,45
2025-05-12 14:38:58,45.52,38.02,1008.65,7.29,1520.65,0.05,45
2025-05-12 14:39:08,45.52,38.02,1008.64,7.3,1550.3,0.05,45
2025-05-12 14:39:18,45.25,37.75,1008.66,7.45,1567.68,0.05,45
2025-05-12 14:39:28,45.09,37.59,1008.67,7.49,1586.27,0.76,90
2025-05-12 14:39:38,45.07,37.57,1008.67,7.53,1613.3,1.28,90
2025-05-12 14:39:48,45.01,37.51,1008.65,7.62,1609.76,1.43,90
2025-05-12 14:39:58,45.02,37.52,1008.64,7.67,1652.14,1.19,90
2025-05-12 14:40:09,45.03,37.53,1008.64,7.69,1685.41,1.43,90
2025-05-12 14:40:19,45.01,37.51,1008.66,7.75,1701.2,1.57,90
2025-05-12 14:40:29,44.93,37.43,1008.65,7.85,1722.06,1.56,90
2025-05-12 14:40:39,44.87,37.37,1008.66,7.7,1742.12,1.04,90
2025-05-12 14:40:49,44.95,37.45,1008.65,7.64,1736.44,1.71,90
2025-05-12 14:40:59,44.92,37.42,1008.67,7.66,1802.43,1.9,90
2025-05-12 14:41:09,44.85,37.35,1008.68,7.71,1825.61,1.75,90
2025-05-12 14:41:19,44.89,37.39,1008.66,7.68,1863.1,1.34,90
2025-05-12 14:41:29,44.81,37.31,1008.64,7.75,1875.22,1.14,90
2025-05-12 14:41:39,44.85,37.35,1008.64,7.71,1924.94,1.19,90
2025-05-12 14:41:50,44.89,37.39,1008.64,7.72,1914.06,1.52,90
2025-05-12 14:42:00,44.91,37.41,1008.63,7.71,2031.96,2.15,90
2025-05-12 14:42:10,44.81,37.31,1008.62,7.76,2083.21,1.76,90
2025-05-12 14:42:20,44.8,37.3,1008.64,7.83,2362.11,1.67,90
2025-05-12 14:42:30,44.8,37.3,1008.62,7.83,3758.01,2.18,90
2025-05-12 14:42:40,44.79,37.29,1008.63,7.88,6114.86,1.76,90
2025-05-12 14:42:50,44.8,37.3,1008.64,7.87,10087.23,1.8,90
2025-05-12 14:43:00,44.75,37.25,1008.59,7.91,13948.95,2.37,90
2025-05-12 14:43:10,44.83,37.33,1008.6,7.86,16771.18,2.29,90
2025-05-12 14:43:20,44.97,37.47,1008.61,7.79,42643.87,1.86,90
2025-05-12 14:43:30,45.01,37.51,1008.59,7.79,42140.01,1.43,90
2025-05-12 14:43:41,45.08,37.58,1008.59,7.76,38002.18,1.42,90
2025-05-12 14:43:51,45.23,37.73,1008.57,7.67,37996.74,1.57,90
2025-05-12 14:44:01,45.43,37.93,1008.54,7.56,37984.69,1.57,90
2025-05-12 14:44:11,45.64,38.14,1008.5,7.42,37968.19,1.96,90
2025-05-12 14:44:21,45.95,38.45,1008.48,7.31,37964.89,1.96,90
2025-05-12 14:44:31,46.24,38.74,1008.38,7.1,37948.57,3.29,90
2025-05-12 14:44:41,46.62,39.12,1008.31,6.91,37949.36,2.18,90
2025-05-12 14:44:51,47.01,39.51,1008.27,6.68,37927.78,2.96,90
2025-05-12 14:45:01,47.41,39.91,1008.21,6.47,37942.94,2.18,90
2025-05-12 14:45:11,47.47,39.97,1008.62,9.82,27.38,2.19,90
2025-05-12 14:45:21,47.53,40.03,1008.64,12.47,30.75,1.99,90
2025-05-12 14:45:32,47.18,39.68,1008.6,7.12,212.68,1.85,90
2025-05-12 14:45:42,46.9,39.4,1008.58,7.46,188.76,2.55,90
2025-05-12 14:45:52,46.75,39.25,1008.59,7.0,161.65,2.72,90
2025-05-12 14:46:02,46.65,39.15,1008.61,7.06,14.93,2.81,90
2025-05-12 14:46:12,46.62,39.12,1008.64,9.28,8.53,2.43,90
2025-05-12 14:46:22,46.6,39.1,1008.63,8.1,9.84,1.76,90
2025-05-12 14:46:32,46.62,39.12,1008.61,7.62,7.17,1.05,90
2025-05-12 14:46:42,46.62,39.12,1008.61,7.46,6.93,1.75,90
2025-05-12 14:46:52,46.56,39.06,1008.63,8.47,7.88,2.1,90
2025-05-14 09:48:56,38.46,30.96,1014.49,12.04,229.99,nvt,45
2025-05-14 09:49:57,38.61,31.11,1014.49,12.22,227.06,0.71,45
2025-05-14 10:04:10,39.05,31.55,1014.4,12.1,140.68,0.52,45
2025-05-14 10:05:11,39.01,31.51,1014.39,11.89,139.7,0.38,45
2025-05-14 10:06:12,39.28,31.78,1014.4,11.8,143.19,nvt,45
2025-05-14 10:07:12,38.87,31.37,1014.39,11.93,135.98,nvt,45
2025-05-14 10:08:13,38.93,31.43,1014.41,12.08,140.25,1.14,90
2025-05-14 10:09:13,39.22,31.72,1014.39,11.85,138.3,0.33,90
2025-05-14 10:10:14,39.14,31.64,1014.38,11.64,246.76,0.33,90
2025-05-14 10:11:14,39.19,31.69,1014.4,11.53,244.2,0.33,90
2025-05-14 10:12:15,38.89,31.39,1014.4,11.66,241.45,1.29,90
2025-05-14 10:13:15,39.02,31.52,1014.4,11.6,248.29,1.38,90
2025-05-14 10:14:16,39.38,31.88,1014.42,11.55,238.33,1.14,90
2025-05-14 10:15:17,39.65,32.15,1014.45,11.51,129.87,0.05,45
2025-05-14 10:16:18,39.96,32.46,1014.43,11.47,143.56,0.71,45
2025-05-14 10:17:18,39.8,32.3,1014.44,11.3,107.93,0.91,45
2025-05-14 10:18:19,39.97,32.47,1014.45,11.34,124.38,1.14,90
2025-05-14 10:19:19,39.92,32.42,1014.44,11.31,127.68,1.43,90
2025-05-14 10:20:20,40.17,32.67,1014.46,11.15,130.06,1.38,90
2025-05-14 10:21:20,40.42,32.92,1014.48,10.95,130.85,1.19,90
2025-05-14 10:22:21,40.37,32.87,1014.46,11.05,123.4,0.62,90
2025-05-14 10:23:22,40.41,32.91,1014.47,11.07,129.08,1.33,90
2025-05-14 10:24:22,40.36,32.86,1014.46,10.97,124.19,1.04,90
2025-05-14 10:25:23,40.43,32.93,1014.46,10.99,124.01,1.19,90
2025-05-14 10:26:23,40.27,32.77,1014.46,10.95,125.17,0.91,90
2025-05-14 10:27:24,40.37,32.87,1014.47,10.85,128.66,1.47,90
2025-05-14 10:28:24,40.31,32.81,1014.47,10.76,127.31,nvt,90
2025-05-14 10:29:25,39.87,32.37,1014.47,11.03,127.31,nvt,45
2025-05-14 10:30:26,39.5,32.0,1014.5,11.24,130.61,0.05,nvt
2025-05-14 10:31:26,39.47,31.97,1014.49,11.3,135.31,nvt,nvt
2025-05-14 10:32:27,39.83,32.33,1014.49,11.33,135.5,0.85,90
2025-05-14 10:33:27,40.03,32.53,1014.49,11.17,131.59,1.09,90
2025-05-14 10:34:28,40.12,32.62,1014.5,11.17,130.79,0.57,90
2025-05-14 10:35:29,40.07,32.57,1014.51,11.1,129.21,1.42,90
2025-05-14 10:36:29,40.35,32.85,1014.51,10.88,126.46,0.48,90
